gameID,isHome,opponent,shotsFor,shotsAgainst,goalsFor,goalsAgainst,teamSaves,opponentSaves,backToBack,team,teamSaves_rolling,opponentSaves_rolling,teamSaves_rolling_3,opponentSaves_rolling_3,teamSaves_rolling_10,opponentSaves_rolling_10,teamSaves_rolling_15,opponentSaves_rolling_15
2024020709,True,ANA,35,37,4,3,34,32,False,TBL,24.2,28.6,24.0,26.666666666666668,27.3,26.5,26.333333333333332,24.733333333333334
2024020709,False,TBL,37,35,3,4,32,34,False,ANA,27.8,21.0,27.0,19.333333333333332,27.7,22.4,26.0,24.733333333333334
2024020710,True,DET,43,20,2,5,15,41,False,FLA,24.2,28.4,21.666666666666668,29.0,26.5,28.9,25.666666666666668,27.8
2024020710,False,FLA,20,43,5,2,41,15,False,DET,22.6,24.0,20.333333333333332,21.666666666666668,21.7,22.7,22.333333333333332,22.466666666666665
2024020711,False,CBJ,19,34,1,4,30,18,False,SJS,26.8,22.4,22.666666666666668,24.0,26.8,22.6,27.733333333333334,23.733333333333334
2024020711,True,SJS,34,19,4,1,18,30,False,CBJ,26.4,26.2,27.666666666666668,24.0,26.0,24.9,26.666666666666668,25.4
2024020712,False,NYI,24,29,5,3,26,19,False,PHI,20.2,25.8,22.666666666666668,24.0,21.4,25.1,20.4,23.933333333333334
2024020712,True,PHI,29,24,3,5,19,26,False,NYI,26.2,27.0,25.333333333333332,23.666666666666668,25.7,27.8,25.466666666666665,25.6
2024020713,True,CGY,29,29,4,1,28,25,False,STL,25.8,28.0,25.333333333333332,27.333333333333332,23.4,25.8,23.933333333333334,24.666666666666668
2024020713,False,STL,29,29,1,4,25,28,False,CGY,25.4,27.0,25.666666666666668,24.666666666666668,25.0,26.9,24.933333333333334,25.733333333333334
2024020714,True,CHI,41,26,3,2,24,39,False,NSH,23.0,23.2,19.0,25.333333333333332,24.3,25.0,24.666666666666668,25.2
2024020714,False,NSH,26,41,2,3,39,24,False,CHI,29.4,19.2,28.0,18.0,28.9,21.3,27.266666666666666,20.8
2024020715,False,DAL,24,33,3,1,32,21,False,MTL,22.0,24.0,24.0,26.333333333333332,24.1,25.7,23.533333333333335,24.866666666666667
2024020715,True,MTL,33,24,1,3,21,32,False,DAL,26.0,26.2,27.0,26.0,23.4,26.4,22.6,28.2
2024020716,False,WPG,18,36,1,2,34,17,False,SEA,25.0,23.8,27.0,22.666666666666668,24.2,22.8,24.933333333333334,22.8
2024020716,True,SEA,36,18,2,1,17,34,False,WPG,23.4,23.6,22.0,23.666666666666668,24.8,23.1,25.733333333333334,22.733333333333334
2024020717,True,NYR,31,25,3,5,20,28,False,UTA,25.0,25.0,23.333333333333332,22.333333333333332,26.9,25.8,25.933333333333334,25.2
2024020717,False,UTA,25,31,5,3,28,20,False,NYR,26.4,26.0,24.333333333333332,26.666666666666668,25.0,27.0,26.6,26.733333333333334
2024020718,True,EDM,25,28,3,4,24,22,False,COL,24.0,26.4,25.666666666666668,22.0,22.9,26.7,24.6,26.266666666666666
2024020718,False,COL,28,25,4,3,22,24,True,EDM,25.4,33.0,26.666666666666668,30.0,24.8,29.4,24.866666666666667,28.466666666666665
2024020719,True,LAK,21,21,1,5,16,20,False,VAN,20.0,19.8,21.666666666666668,17.666666666666668,21.6,20.6,22.133333333333333,20.733333333333334
2024020719,False,VAN,21,21,5,1,20,16,False,LAK,25.8,24.4,21.0,27.333333333333332,23.4,22.9,23.8,23.666666666666668
2024020720,False,BUF,19,42,5,2,40,14,False,PIT,22.2,26.4,15.0,30.333333333333332,24.8,26.0,25.0,23.666666666666668
2024020720,True,PIT,42,19,2,5,14,40,False,BUF,29.6,23.6,31.0,23.666666666666668,27.7,21.4,26.666666666666668,21.333333333333332
2024020721,False,CAR,31,28,2,3,25,29,False,VGK,18.6,29.8,19.0,27.0,21.1,29.2,22.0,28.733333333333334
2024020721,True,VGK,28,31,3,2,29,25,False,CAR,19.6,28.6,17.333333333333332,29.333333333333332,21.1,29.8,22.066666666666666,28.4
2024020722,False,NJD,18,13,3,1,12,15,False,PHI,22.6,23.6,24.0,22.333333333333332,20.8,24.8,20.933333333333334,23.8
2024020722,True,PHI,13,18,1,3,15,12,False,NJD,27.6,23.4,29.0,23.333333333333332,26.8,25.0,22.866666666666667,25.533333333333335
2024020723,False,OTT,28,44,5,6,39,23,False,BOS,35.4,22.2,36.666666666666664,19.666666666666668,29.4,24.4,25.666666666666668,23.733333333333334
2024020723,True,BOS,44,28,6,5,23,39,False,OTT,23.8,25.0,24.333333333333332,24.333333333333332,24.0,25.4,24.266666666666666,24.6
2024020724,False,COL,29,36,3,6,30,26,False,DAL,25.8,25.8,24.0,25.0,24.0,26.9,23.0,28.0
2024020724,True,DAL,36,29,6,3,26,30,False,COL,23.6,24.6,25.666666666666668,22.333333333333332,23.6,26.5,24.933333333333334,26.2
2024020725,True,ANA,45,34,3,0,34,42,False,FLA,21.0,31.4,22.0,29.333333333333332,25.5,29.4,25.066666666666666,28.4
2024020725,False,FLA,34,45,0,3,42,34,False,ANA,28.2,22.6,29.666666666666668,23.333333333333332,28.9,23.1,26.733333333333334,25.133333333333333
2024020726,True,TOR,35,34,3,7,27,32,False,MTL,24.0,23.8,29.666666666666668,24.333333333333332,24.6,25.1,24.066666666666666,24.866666666666667
2024020726,False,MTL,34,35,7,3,32,27,False,TOR,22.8,25.6,18.666666666666668,28.0,26.0,25.9,26.2,24.2
2024020727,False,TBL,39,22,1,5,17,38,False,DET,26.6,22.0,30.0,19.0,24.1,22.3,22.933333333333334,21.8
2024020727,True,DET,22,39,5,1,38,17,False,TBL,26.6,27.8,27.666666666666668,29.666666666666668,27.1,27.2,27.333333333333332,25.666666666666668
2024020728,True,CBJ,26,27,1,0,27,26,False,NYR,27.0,24.4,26.666666666666668,23.666666666666668,25.3,27.8,26.666666666666668,26.0
2024020728,False,NYR,27,26,0,1,26,27,False,CBJ,24.2,25.6,24.0,28.0,25.1,25.2,26.333333333333332,24.8
2024020729,True,PIT,32,19,4,1,18,28,False,WSH,26.4,18.0,25.0,19.666666666666668,26.4,21.3,25.733333333333334,20.466666666666665
2024020729,False,WSH,19,32,1,4,28,18,True,PIT,25.0,25.2,22.666666666666668,25.333333333333332,25.9,25.2,25.8,22.933333333333334
2024020730,True,CGY,39,22,1,3,19,38,False,WPG,21.8,26.2,20.666666666666668,29.0,24.2,24.3,24.666666666666668,23.8
2024020730,False,WPG,22,39,3,1,38,19,False,CGY,25.6,26.4,23.666666666666668,28.666666666666668,25.1,27.3,25.466666666666665,26.0
2024020731,False,NYI,19,31,1,4,27,18,False,SJS,27.2,21.8,24.666666666666668,24.0,27.8,21.8,28.6,23.133333333333333
2024020731,True,SJS,31,19,4,1,18,27,False,NYI,24.2,25.8,21.666666666666668,26.666666666666668,25.0,27.6,24.8,26.733333333333334
2024020732,True,VGK,23,35,5,3,32,18,False,CHI,31.6,19.0,33.333333333333336,22.0,30.5,20.9,28.533333333333335,21.333333333333332
2024020732,False,CHI,35,23,3,5,18,32,True,VGK,19.8,28.0,19.333333333333332,27.0,21.4,29.1,21.8,28.066666666666666
2024020733,True,MIN,38,29,6,2,27,32,False,NSH,22.4,27.8,18.333333333333332,29.666666666666668,24.5,26.6,24.666666666666668,26.666666666666668
2024020733,False,NSH,29,38,2,6,32,27,False,MIN,30.0,21.8,33.333333333333336,21.666666666666668,30.3,24.0,27.8,23.733333333333334
2024020734,True,STL,33,24,4,2,22,29,False,UTA,23.8,24.0,24.0,23.666666666666668,26.3,26.2,25.733333333333334,25.8
2024020734,False,UTA,24,33,2,4,29,22,False,STL,24.8,27.2,27.666666666666668,26.333333333333332,24.3,26.6,23.466666666666665,25.333333333333332
2024020735,True,EDM,27,15,3,2,13,24,False,VAN,19.4,20.6,21.0,19.666666666666668,20.6,20.6,21.666666666666668,20.8
2024020735,False,VAN,15,27,2,3,24,13,False,EDM,24.6,30.8,27.666666666666668,28.0,24.5,29.4,23.733333333333334,28.2
2024020736,False,SEA,30,22,2,4,18,28,False,LAK,23.2,23.4,21.666666666666668,25.666666666666668,23.1,22.5,23.666666666666668,22.733333333333334
2024020736,True,LAK,22,30,4,2,28,18,False,SEA,26.6,22.8,27.333333333333332,20.666666666666668,25.2,22.8,25.0,22.866666666666667
2024020737,False,NJD,20,26,2,1,25,18,True,OTT,25.0,25.8,24.0,29.333333333333332,24.4,26.0,24.133333333333333,25.333333333333332
2024020737,True,OTT,26,20,1,2,18,25,True,NJD,26.2,20.6,26.333333333333332,19.666666666666668,25.4,24.3,22.8,25.0
2024020738,True,NYR,37,28,5,4,24,32,True,MTL,26.2,26.4,27.0,25.0,23.9,26.2,24.333333333333332,25.266666666666666
2024020738,False,MTL,28,37,4,5,32,24,True,NYR,25.6,25.2,26.0,24.333333333333332,26.1,26.2,27.066666666666666,26.0
2024020739,True,DET,25,34,4,1,33,21,True,DAL,26.4,27.2,26.0,25.666666666666668,24.6,26.5,23.333333333333332,28.333333333333332
2024020739,False,DAL,34,25,1,4,21,33,True,DET,23.8,23.6,25.333333333333332,26.0,24.0,23.8,22.533333333333335,22.866666666666667
2024020740,False,BOS,28,33,3,6,27,25,False,SJS,25.0,21.6,27.333333333333332,18.0,27.5,21.4,28.0,23.066666666666666
2024020740,True,SJS,33,28,6,3,25,27,False,BOS,36.8,21.6,40.666666666666664,18.333333333333332,30.6,24.3,27.0,23.733333333333334
2024020741,True,MIN,27,26,1,3,23,26,False,COL,25.4,23.6,25.666666666666668,25.0,22.8,26.2,24.2,26.333333333333332
2024020741,False,COL,26,27,3,1,26,23,False,MIN,30.6,23.2,32.0,24.333333333333332,30.8,25.2,28.333333333333332,24.2
2024020742,True,BUF,34,29,6,4,25,28,False,SEA,28.6,20.6,31.0,16.333333333333332,26.2,22.2,25.133333333333333,22.666666666666668
2024020742,False,SEA,29,34,4,6,28,25,False,BUF,26.4,27.0,24.0,31.333333333333332,26.4,23.6,25.8,22.733333333333334
2024020743,True,STL,32,28,4,5,24,28,False,VGK,20.0,28.4,20.333333333333332,26.666666666666668,20.1,28.9,21.666666666666668,28.6
2024020743,False,VGK,28,32,5,4,28,24,False,STL,26.6,25.8,28.0,23.333333333333332,24.6,26.5,23.666666666666668,25.4
2024020744,False,TOR,30,28,3,5,23,27,False,TBL,28.8,25.8,30.0,30.666666666666668,26.7,27.0,28.466666666666665,25.066666666666666
2024020744,True,TBL,28,30,5,3,27,23,False,TOR,23.2,28.2,24.0,30.333333333333332,26.5,25.1,25.933333333333334,25.066666666666666
2024020745,True,CBJ,25,26,3,1,25,22,False,NYI,22.6,24.8,20.666666666666668,25.666666666666668,25.0,27.6,24.2,27.266666666666666
2024020745,False,NYI,26,25,1,3,22,25,False,CBJ,25.4,25.8,22.333333333333332,27.666666666666668,25.3,25.2,26.466666666666665,24.8
2024020746,True,CAR,25,48,3,4,44,22,False,CHI,31.0,19.2,34.0,21.666666666666668,30.8,21.2,28.666666666666668,21.333333333333332
2024020746,False,CHI,48,25,4,3,22,44,False,CAR,22.2,28.2,22.333333333333332,31.666666666666668,22.1,29.4,22.2,28.466666666666665
2024020747,False,UTA,25,28,2,5,23,23,False,WPG,20.4,28.6,19.666666666666668,33.0,22.8,26.2,24.2,24.8
2024020747,True,WPG,28,25,5,2,23,23,False,UTA,22.4,24.8,21.333333333333332,26.333333333333332,25.2,25.7,25.933333333333334,25.333333333333332
2024020748,True,PIT,26,32,1,5,28,25,False,LAK,20.2,25.2,22.333333333333332,24.666666666666668,22.6,23.1,23.6,22.8
2024020748,False,LAK,32,26,5,1,25,28,False,PIT,22.6,24.6,27.333333333333332,21.0,25.8,23.2,25.733333333333334,22.266666666666666
2024020749,True,TBL,22,35,3,2,33,19,False,MTL,28.0,27.4,27.666666666666668,28.333333333333332,24.2,26.2,24.6,26.0
2024020749,False,MTL,35,22,2,3,19,33,True,TBL,28.8,26.6,31.666666666666668,25.333333333333332,25.8,27.6,28.066666666666666,25.0
2024020750,False,NYR,20,29,0,5,24,20,False,OTT,24.2,26.0,24.333333333333332,27.0,23.9,24.4,23.8,24.933333333333334
2024020750,True,OTT,29,20,5,0,20,24,False,NYR,27.8,24.2,29.0,23.333333333333332,27.2,25.4,27.2,25.933333333333334
2024020751,True,DET,26,28,2,1,27,24,False,PHI,21.2,21.2,21.333333333333332,19.0,20.5,24.6,20.533333333333335,23.8
2024020751,False,PHI,28,26,1,2,24,27,False,DET,25.6,25.6,26.333333333333332,28.666666666666668,23.6,24.8,22.933333333333334,23.866666666666667
2024020752,False,NSH,24,41,5,7,34,19,True,SJS,25.6,23.0,28.0,20.333333333333332,27.2,21.8,27.866666666666667,22.6
2024020752,True,SJS,41,24,7,5,19,34,False,NSH,21.6,29.4,23.333333333333332,29.666666666666668,24.7,27.8,24.133333333333333,27.333333333333332
2024020753,False,DAL,19,23,2,1,22,17,True,CAR,20.6,31.4,24.0,34.666666666666664,22.2,30.2,21.533333333333335,29.733333333333334
2024020753,True,CAR,23,19,1,2,17,22,False,DAL,27.0,24.4,28.0,26.333333333333332,25.8,25.7,24.6,27.333333333333332
2024020754,True,WSH,32,14,2,3,11,30,False,EDM,25.2,25.4,25.666666666666668,22.666666666666668,24.2,28.7,23.866666666666667,27.4
2024020754,False,EDM,14,32,3,2,30,11,False,WSH,24.0,20.4,20.333333333333332,25.0,25.9,21.6,25.6,21.0
2024020755,True,BUF,34,26,2,3,23,32,False,VAN,18.8,19.4,18.666666666666668,22.333333333333332,19.5,21.2,20.533333333333335,20.933333333333334
2024020755,False,VAN,26,34,3,2,32,23,True,BUF,27.0,27.2,25.666666666666668,28.666666666666668,27.7,23.2,25.266666666666666,22.8
2024020756,True,FLA,30,29,2,5,24,28,False,ANA,31.0,25.2,32.0,29.0,29.9,24.2,28.266666666666666,25.4
2024020756,False,ANA,29,30,5,2,28,24,False,FLA,22.8,34.0,25.0,36.666666666666664,26.8,30.2,25.666666666666668,29.733333333333334
2024020757,False,TOR,19,29,5,1,28,14,False,CBJ,24.0,27.2,22.0,27.333333333333332,25.1,25.9,26.066666666666666,24.533333333333335
2024020757,True,CBJ,29,19,1,5,14,28,False,TOR,23.0,26.8,26.666666666666668,29.0,26.2,25.2,26.133333333333333,25.066666666666666
2024020758,True,BOS,34,23,5,1,22,29,False,NJD,24.0,21.4,23.333333333333332,19.333333333333332,23.6,24.7,22.733333333333334,25.066666666666666
2024020758,False,NJD,23,34,1,5,29,22,False,BOS,34.8,21.8,35.666666666666664,22.666666666666668,31.3,24.6,27.333333333333332,23.466666666666665
2024020759,False,COL,25,27,3,2,25,22,False,WPG,20.8,29.6,19.666666666666668,31.666666666666668,22.9,26.0,23.6,24.4
2024020759,True,WPG,27,25,2,3,22,25,False,COL,25.2,24.6,24.333333333333332,26.0,23.1,25.5,24.266666666666666,26.066666666666666
2024020760,True,FLA,28,28,2,1,27,26,False,LAK,22.2,26.0,22.0,23.0,23.6,23.1,23.933333333333334,23.6
2024020760,False,LAK,28,28,1,2,26,27,True,FLA,25.6,30.8,25.666666666666668,35.666666666666664,26.4,30.5,25.8,29.533333333333335
2024020761,False,BOS,29,26,0,2,24,29,False,OTT,24.2,25.2,24.0,25.666666666666668,24.2,25.3,23.4,24.533333333333335
2024020761,True,OTT,26,29,2,0,29,24,True,BOS,35.2,20.8,31.0,24.0,31.8,24.2,27.733333333333334,23.333333333333332
2024020762,True,MTL,45,29,4,2,27,41,False,DET,24.2,27.6,20.666666666666668,32.666666666666664,23.7,25.4,22.6,24.0
2024020762,False,DET,29,45,2,4,41,27,False,MTL,27.6,25.2,28.0,27.666666666666668,24.8,26.2,25.133333333333333,25.333333333333332
2024020763,True,PHI,37,34,6,1,33,31,False,NYR,26.0,24.2,26.333333333333332,24.666666666666668,26.0,25.3,25.8,25.733333333333334
2024020763,False,NYR,34,37,1,6,31,33,False,PHI,22.2,21.2,21.666666666666668,19.333333333333332,21.0,24.0,21.0,23.866666666666667
2024020764,False,CAR,22,43,4,7,36,18,True,CBJ,23.4,24.4,25.333333333333332,22.0,24.7,24.8,25.266666666666666,24.4
2024020764,True,CBJ,43,22,7,4,18,36,False,CAR,22.2,31.2,24.333333333333332,28.666666666666668,21.9,28.7,21.733333333333334,29.266666666666666
2024020765,False,STL,31,17,4,2,15,27,False,VGK,20.0,28.2,22.333333333333332,29.666666666666668,20.6,29.0,22.0,29.266666666666666
2024020765,True,VGK,17,31,2,4,27,15,False,STL,28.0,25.0,28.333333333333332,23.666666666666668,26.2,25.4,23.933333333333334,25.733333333333334
2024020766,True,UTA,26,29,0,4,25,26,False,MIN,31.6,23.0,29.666666666666668,27.0,30.0,24.5,28.266666666666666,24.0
2024020766,False,MIN,29,26,4,0,26,25,False,UTA,23.4,24.6,21.666666666666668,26.666666666666668,24.7,25.2,25.866666666666667,25.0
2024020767,False,CGY,34,26,2,5,21,32,False,BUF,26.4,28.4,24.666666666666668,29.333333333333332,27.4,24.3,26.0,23.0
2024020767,True,BUF,26,34,5,2,32,21,False,CGY,28.0,24.2,28.666666666666668,24.666666666666668,26.8,26.2,26.8,26.0
2024020768,False,EDM,26,34,2,6,28,24,False,VAN,19.8,23.0,17.333333333333332,25.333333333333332,19.2,22.1,20.2,21.466666666666665
2024020768,True,VAN,34,26,6,2,24,28,False,EDM,23.6,25.4,19.0,22.333333333333332,22.7,28.3,23.0,27.866666666666667
2024020769,False,ANA,32,34,1,5,29,31,False,PIT,24.2,24.4,31.0,20.0,26.2,23.7,25.933333333333334,23.133333333333333
2024020769,True,PIT,34,32,5,1,31,29,False,ANA,31.0,26.4,32.666666666666664,32.0,29.6,25.0,28.466666666666665,25.533333333333335
2024020770,False,SEA,32,22,3,0,22,30,False,WSH,24.6,19.6,24.0,21.333333333333332,26.3,20.3,26.0,20.466666666666665
2024020770,True,WSH,22,32,0,3,30,22,False,SEA,27.0,21.6,29.0,21.0,25.9,22.2,25.2,22.533333333333335
2024020771,True,NSH,35,38,5,6,32,30,False,SJS,28.6,19.6,29.333333333333332,20.666666666666668,27.6,21.5,28.333333333333332,21.733333333333334
2024020771,False,SJS,38,35,6,5,30,32,False,NSH,20.2,31.0,23.333333333333332,35.0,24.3,28.6,23.533333333333335,27.133333333333333
2024020772,True,PHI,27,30,3,1,29,24,False,NYI,21.6,25.8,20.666666666666668,25.0,25.3,26.9,24.133333333333333,27.666666666666668
2024020772,False,NYI,30,27,1,3,24,29,True,PHI,24.4,22.8,23.333333333333332,24.0,21.9,25.0,21.666666666666668,24.4
2024020773,False,CHI,40,14,4,3,11,36,False,TBL,26.4,30.4,26.666666666666668,25.666666666666668,25.4,28.5,27.266666666666666,26.2
2024020773,True,TBL,14,40,3,4,36,11,False,CHI,35.2,21.2,38.333333333333336,21.333333333333332,32.2,21.0,30.266666666666666,21.466666666666665
2024020774,False,DAL,21,27,3,4,23,18,True,VGK,20.0,27.0,19.0,29.0,19.8,29.5,21.6,29.2
2024020774,True,VGK,27,21,4,3,18,23,False,DAL,25.6,24.0,26.666666666666668,23.0,26.4,25.8,23.933333333333334,26.066666666666666
2024020775,True,UTA,29,19,5,2,17,24,False,WPG,21.4,28.8,22.333333333333332,27.666666666666668,22.1,26.2,23.4,24.466666666666665
2024020775,False,WPG,19,29,2,5,24,17,True,UTA,22.6,25.4,23.666666666666668,25.666666666666668,23.9,25.1,25.733333333333334,25.6
2024020776,False,BOS,28,15,1,3,12,27,False,COL,24.4,25.2,23.666666666666668,27.0,23.7,25.7,23.6,25.933333333333334
2024020776,True,COL,15,28,3,1,27,12,False,BOS,33.0,22.8,27.666666666666668,24.333333333333332,32.2,23.4,28.4,23.866666666666667
2024020777,False,EDM,41,34,2,3,31,39,False,BUF,26.0,28.2,27.0,26.666666666666668,26.6,25.4,25.866666666666667,23.533333333333335
2024020777,True,BUF,34,41,3,2,39,31,False,EDM,22.4,25.2,19.666666666666668,23.666666666666668,22.4,28.8,23.266666666666666,27.133333333333333
2024020778,False,SEA,29,25,1,4,21,28,False,PIT,27.2,24.4,27.333333333333332,25.666666666666668,26.0,23.9,26.266666666666666,24.4
2024020778,True,PIT,25,29,4,1,28,21,False,SEA,29.6,19.8,27.666666666666668,22.666666666666668,27.0,22.0,25.8,22.266666666666666
2024020779,True,NJD,32,44,3,4,40,29,False,MTL,31.4,26.2,32.666666666666664,26.0,26.7,25.1,26.533333333333335,25.866666666666667
2024020779,False,MTL,44,32,4,3,29,40,False,NJD,23.8,22.6,18.333333333333332,22.0,23.5,24.4,23.133333333333333,24.333333333333332
2024020780,False,OTT,29,23,1,2,21,28,False,TOR,22.6,28.4,24.333333333333332,26.0,24.4,25.1,25.2,25.2
2024020780,True,TOR,23,29,2,1,28,21,False,OTT,24.2,26.0,24.333333333333332,22.333333333333332,24.5,26.2,23.6,25.333333333333332
2024020781,True,TBL,32,28,2,0,28,30,False,DET,26.0,30.8,24.0,33.666666666666664,24.3,27.4,23.133333333333333,25.4
2024020781,False,DET,28,32,0,2,30,28,True,TBL,25.0,29.0,17.666666666666668,32.0,24.6,28.8,26.533333333333335,27.333333333333332
2024020782,True,LAK,24,33,3,2,31,21,False,CBJ,26.0,22.8,28.666666666666668,19.0,26.2,24.5,26.0,24.2
2024020782,False,CBJ,33,24,2,3,21,31,False,LAK,24.4,25.0,24.333333333333332,26.333333333333332,23.9,23.2,23.666666666666668,23.533333333333335
2024020783,False,STL,19,33,2,0,33,17,True,DAL,23.8,24.8,22.666666666666668,22.0,24.9,25.5,23.533333333333335,25.866666666666667
2024020783,True,DAL,33,19,0,2,17,33,False,STL,27.8,21.8,28.0,20.333333333333332,26.1,24.7,24.733333333333334,24.666666666666668
2024020784,True,CGY,25,29,4,5,24,21,False,MIN,29.4,24.4,27.666666666666668,25.333333333333332,28.2,23.8,28.866666666666667,23.866666666666667
2024020784,False,MIN,29,25,5,4,21,24,False,CGY,28.2,25.2,31.666666666666668,22.666666666666668,26.6,25.2,26.8,25.8
2024020785,False,NYI,27,27,2,3,24,25,False,CAR,22.4,31.4,20.666666666666668,32.333333333333336,21.2,28.6,21.466666666666665,29.666666666666668
2024020785,True,CAR,27,27,3,2,25,24,True,NYI,23.2,24.6,24.0,24.333333333333332,24.4,26.4,24.866666666666667,27.266666666666666
2024020786,True,WSH,25,33,2,1,32,23,False,VAN,21.4,24.6,21.333333333333332,26.666666666666668,19.6,22.6,20.866666666666667,21.8
2024020786,False,VAN,33,25,1,2,23,32,False,WSH,22.6,23.2,23.333333333333332,23.0,25.5,20.5,25.8,21.266666666666666
2024020787,True,NSH,35,43,5,2,41,30,False,ANA,30.2,28.8,32.333333333333336,30.333333333333332,30.4,25.2,28.533333333333335,25.4
2024020787,False,ANA,43,35,2,5,30,41,False,NSH,23.8,31.0,25.333333333333332,32.666666666666664,24.8,29.6,23.866666666666667,27.266666666666666
2024020788,False,SJS,32,23,7,2,21,25,False,FLA,25.8,32.2,29.333333333333332,31.0,25.3,30.7,25.8,29.666666666666668
2024020788,True,FLA,23,32,2,7,25,21,False,SJS,30.0,22.0,31.0,24.666666666666668,28.4,22.2,27.866666666666667,22.4
2024020789,True,COL,37,22,4,5,17,33,False,NYR,28.0,25.0,28.333333333333332,26.333333333333332,27.2,25.5,26.0,26.333333333333332
2024020789,False,NYR,22,37,5,4,33,17,True,COL,21.4,26.0,19.0,26.0,22.7,26.2,22.4,26.466666666666665
2024020790,False,OTT,35,27,1,3,24,34,False,UTA,23.0,24.4,24.333333333333332,21.666666666666668,24.0,24.7,25.6,25.333333333333332
2024020790,True,UTA,27,35,3,1,34,24,True,OTT,24.8,25.4,25.333333333333332,23.333333333333332,24.3,25.2,24.266666666666666,25.4
2024020791,False,WPG,22,27,2,5,22,20,True,CGY,27.8,23.8,30.333333333333332,21.333333333333332,26.4,25.0,26.133333333333333,26.066666666666666
2024020791,True,CGY,27,22,5,2,20,22,False,WPG,20.2,28.2,21.666666666666668,23.0,21.8,25.9,23.266666666666666,24.8
2024020792,False,CHI,28,20,4,2,18,24,True,MIN,27.6,25.6,25.0,23.333333333333332,27.8,22.9,29.2,24.0
2024020792,True,MIN,20,28,2,4,24,18,False,CHI,36.4,19.6,37.333333333333336,17.0,33.6,19.3,30.933333333333334,20.8
2024020793,True,FLA,26,34,4,1,33,22,False,VGK,21.0,26.8,20.666666666666668,24.333333333333332,19.8,28.3,21.066666666666666,28.4
2024020793,False,VGK,34,26,1,4,22,33,True,FLA,24.8,31.8,25.0,25.333333333333332,24.5,30.1,25.933333333333334,29.866666666666667
2024020794,True,LAK,28,25,5,2,24,23,False,DET,23.4,33.8,26.333333333333332,32.666666666666664,25.0,27.9,23.866666666666667,26.133333333333333
2024020794,False,DET,25,28,2,5,23,24,False,LAK,22.8,25.2,25.333333333333332,27.333333333333332,24.3,24.8,23.2,23.666666666666668
2024020795,True,NJD,26,33,4,2,31,22,False,PHI,24.0,24.0,27.333333333333332,28.666666666666668,22.1,24.9,22.266666666666666,24.733333333333334
2024020795,False,PHI,33,26,2,4,22,31,False,NJD,24.2,25.4,23.0,31.333333333333332,24.3,25.1,24.266666666666666,25.4
2024020796,False,STL,30,26,5,2,24,25,False,VAN,22.4,24.6,27.666666666666668,26.333333333333332,21.2,22.2,21.866666666666667,21.933333333333334
2024020796,True,VAN,26,30,2,5,25,24,False,STL,25.8,23.8,24.0,24.0,25.8,25.9,24.2,25.133333333333333
2024020797,True,SEA,31,28,4,2,26,27,False,EDM,24.0,25.2,24.666666666666668,29.666666666666668,24.7,29.1,24.533333333333335,28.0
2024020797,False,EDM,28,31,2,4,27,26,False,SEA,29.0,21.2,27.666666666666668,23.666666666666668,27.0,22.5,25.8,22.266666666666666
2024020798,False,SJS,30,28,1,2,26,29,False,PIT,28.6,23.8,25.0,29.0,25.4,25.1,26.066666666666666,25.266666666666666
2024020798,True,PIT,28,30,2,1,29,26,False,SJS,29.0,22.6,30.333333333333332,23.333333333333332,28.1,22.2,28.2,22.066666666666666
2024020799,False,BUF,27,33,2,7,26,25,False,BOS,29.8,21.6,28.333333333333332,19.333333333333332,32.6,21.9,29.533333333333335,23.466666666666665
2024020799,True,BOS,33,27,7,2,25,26,False,BUF,25.2,31.8,28.0,31.333333333333332,27.4,27.7,26.866666666666667,24.866666666666667
2024020800,False,MTL,24,25,4,1,24,20,False,WPG,20.8,25.8,20.666666666666668,22.666666666666668,21.3,26.0,23.066666666666666,24.8
2024020800,True,WPG,25,24,1,4,20,24,False,MTL,33.0,27.8,38.0,25.0,28.5,25.8,27.4,26.0
2024020801,True,CHI,35,21,1,4,17,34,False,TBL,24.2,28.2,20.0,32.333333333333336,25.4,28.0,26.133333333333333,27.533333333333335
2024020801,False,TBL,21,35,4,1,34,17,False,CHI,35.0,18.6,34.666666666666664,17.0,32.2,18.9,30.933333333333334,20.4
2024020802,True,CAR,22,26,0,4,22,22,False,NYR,25.8,27.6,23.333333333333332,29.333333333333332,26.4,26.0,25.466666666666665,27.733333333333334
2024020802,False,NYR,26,22,4,0,22,22,False,CAR,23.0,29.4,21.333333333333332,26.0,21.3,29.0,21.733333333333334,29.666666666666668
2024020803,True,COL,28,32,5,2,30,23,False,NYI,23.2,24.6,26.333333333333332,23.333333333333332,24.7,25.8,24.866666666666667,26.733333333333334
2024020803,False,NYI,32,28,2,5,23,30,False,COL,23.2,25.0,22.333333333333332,23.0,23.4,24.8,23.466666666666665,26.0
2024020804,True,WSH,33,23,1,3,20,32,False,CGY,27.6,22.4,25.0,21.666666666666668,26.5,24.7,25.866666666666667,25.4
2024020804,False,CGY,23,33,3,1,32,20,False,WSH,23.4,25.2,25.0,24.333333333333332,24.9,21.6,26.133333333333333,22.733333333333334
2024020805,False,VGK,28,28,4,3,25,24,False,DAL,26.2,21.8,22.666666666666668,20.666666666666668,26.0,23.8,24.733333333333334,25.2
